 FINAL SCORE:  468 ||| A: -0.6163673136787703 | B: -0.3515438767120661 | C: -0.36670842816765375 | D: 0.6471657887251134 | 
FINAL SCORE:  327 ||| A: -0.36372693343709234 | B: -0.14998711477374732 | C: -0.2376337698755105 | D: 0.5246197020381186 | 
FINAL SCORE:  224 ||| A: -0.47704864584663126 | B: -0.06742139696613086 | C: -0.49183224126814035 | D: 0.38880858620318426 | 
FINAL SCORE:  44 ||| A: -0.6433836250120544 | B: -0.11516263826488221 | C: -0.2948848894657434 | D: 0.41662696285729717 | 
FINAL SCORE:  34 ||| A: -0.38872413379069615 | B: -0.0436776477882479 | C: -0.1669865169492415 | D: 0.7169124020124192 | 
FINAL SCORE:  225 ||| A: -0.5221083354857328 | B: -0.1305132661807778 | C: -0.350254047471268 | D: 0.5407195720595098 | 
FINAL SCORE:  101 ||| A: -0.31145779562747555 | B: -0.0009481534417438708 | C: -0.1968019886522806 | D: 0.7193568354062013 | 
FINAL SCORE:  332 ||| A: -0.473398203540192 | B: -0.30888593581622226 | C: -0.4747906231333963 | D: 0.4334334631074942 | 
FINAL SCORE:  229 ||| A: -0.3745788345725309 | B: -0.1496807441399434 | C: -0.25113934509195635 | D: 0.4532616292514622 | 
FINAL SCORE:  106 ||| A: -0.6029186132160244 | B: -0.24839282958075037 | C: -0.3668205911779478 | D: 0.5510290452931537 | 
FINAL SCORE:  141 ||| A: -0.46072236023748464 | B: -0.33893266251483833 | C: -0.3911497826487017 | D: 0.6539157919338401 | 
FINAL SCORE:  68 ||| A: -0.3433888468239422 | B: -0.17960427344511043 | C: -0.28471281486668926 | D: 0.5978226877166677 | 
FINAL SCORE:  22 ||| A: -0.706962335952222 | B: -0.03386500483239324 | C: -0.43776919169820283 | D: 0.6850687404511446 | 
FINAL SCORE:  39 ||| A: -0.38722845054009675 | B: -0.11520537991706331 | C: -0.23749917326292463 | D: 0.7062921026414539 | 
FINAL SCORE:  17 ||| A: -0.36745760601336974 | B: -0.06605422607610312 | C: -0.48288349583652523 | D: 0.712330434836018 | 
FINAL SCORE:  68 ||| A: -0.6172185845266742 | B: -0.0029477089769822107 | C: -0.34921669559227897 | D: 0.45161306965267506 | 
FINAL SCORE:  137 ||| A: -0.3530863097964083 | B: -0.012477716801490069 | C: -0.49642844949897175 | D: 0.698001976267749 | 
FINAL SCORE:  228 ||| A: -0.5726800305674918 | B: -0.254248396631637 | C: -0.5132563767719867 | D: 0.4750014684296555 | 
FINAL SCORE:  205 ||| A: -0.4614455642589942 | B: -0.22102797272644228 | C: -0.22255518588661954 | D: 0.4645505781052456 | 
FINAL SCORE:  194 ||| A: -0.6973575656702364 | B: -0.3440862199554704 | C: -0.3878363418617348 | D: 0.5693836890853994 | 
FINAL SCORE:  11 ||| A: -0.609441603559805 | B: -0.048479626360562356 | C: -0.3630902563618506 | D: 0.639391358673856 | 
FINAL SCORE:  139 ||| A: -0.4788994689611128 | B: -0.27598520223261885 | C: -0.4041689623796018 | D: 0.5672481024837437 | 
FINAL SCORE:  113 ||| A: -0.6120116617539945 | B: -0.13487502705393314 | C: -0.46395242382038065 | D: 0.7170711191804615 | 
FINAL SCORE:  32 ||| A: -0.3180058617194574 | B: -0.23432923851270882 | C: -0.5510020987356583 | D: 0.49501674266431617 | 
FINAL SCORE:  44 ||| A: -0.4719081505103529 | B: -0.11836928595137641 | C: -0.24366862932831912 | D: 0.6351832734975232 | 
FINAL SCORE:  45 ||| A: -0.4640005721665608 | B: -0.05469729025549286 | C: -0.30064620891744903 | D: 0.4196878914525887 | 
FINAL SCORE:  27 ||| A: -0.39374345800803534 | B: -0.07966345491898003 | C: -0.21929374668829138 | D: 0.41186340021512646 | 
FINAL SCORE:  88 ||| A: -0.432811861920709 | B: -0.35134267153862603 | C: -0.16487997864089504 | D: 0.5636148828881736 | 
FINAL SCORE:  12 ||| A: -0.4495470948890487 | B: 0.003336006475742115 | C: -0.47127274977636596 | D: 0.3640178630554416 | 
FINAL SCORE:  202 ||| A: -0.5341841140297406 | B: -0.2955684405880778 | C: -0.32868535515286335 | D: 0.46020488757043804 | 
FINAL SCORE:  105 ||| A: -0.4346565276764297 | B: -0.20901642312547725 | C: -0.16535888502109136 | D: 0.7078284437414513 | 
FINAL SCORE:  205 ||| A: -0.47941365221785487 | B: -0.2830124419458671 | C: -0.29541221806193124 | D: 0.4952709876508067 | 
FINAL SCORE:  264 ||| A: -0.3310276638186742 | B: -0.17526675868729105 | C: -0.20512547702642342 | D: 0.5199971275488777 | 
FINAL SCORE:  43 ||| A: -0.50034349672724 | B: -0.2610703799019091 | C: -0.25275897132135966 | D: 0.6489597949811914 | 
FINAL SCORE:  94 ||| A: -0.4815676733703769 | B: -0.2994845288247572 | C: -0.5074741911402354 | D: 0.44812194461494304 | 
FINAL SCORE:  144 ||| A: -0.4076832014572952 | B: -0.37604550570819434 | C: -0.42513643490721775 | D: 0.5906134584462585 | 
FINAL SCORE:  148 ||| A: -0.38291119502513704 | B: -0.06730249663744148 | C: -0.2751735451295582 | D: 0.37358716713618345 | 
FINAL SCORE:  61 ||| A: -0.5771565411212257 | B: -0.3821759106480322 | C: -0.4372577681005221 | D: 0.3896273909595255 | 
FINAL SCORE:  123 ||| A: -0.3722642000633064 | B: -0.01078315386458406 | C: -0.1729935434158516 | D: 0.7270145086386581 | 
FINAL SCORE:  92 ||| A: -0.595155795392803 | B: -0.1521455324242989 | C: -0.3068475467258364 | D: 0.618270771071276 | 
FINAL SCORE:  192 ||| A: -0.5862021143719236 | B: -0.1802998389166137 | C: -0.2939712388450551 | D: 0.7340048221274136 | 
FINAL SCORE:  13 ||| A: -0.5241858363184748 | B: 0.0006039550742924504 | C: -0.378656518211686 | D: 0.688748441396659 | 
FINAL SCORE:  90 ||| A: -0.37029161179132375 | B: -0.04378443884311556 | C: -0.5295792741220792 | D: 0.7111151296948233 | 
FINAL SCORE:  221 ||| A: -0.5749004948048911 | B: -0.3399190612072788 | C: -0.2152657645547678 | D: 0.5072769869448361 | 
FINAL SCORE:  277 ||| A: -0.38907828547406625 | B: -0.05616240296714958 | C: -0.3846826516925431 | D: 0.36679668131605775 | 
FINAL SCORE:  127 ||| A: -0.6478249712310747 | B: -0.15635875400810484 | C: -0.4531315388761422 | D: 0.5089512920591251 | 
FINAL SCORE:  229 ||| A: -0.4184709382853751 | B: -0.2497822183509209 | C: -0.183466205157725 | D: 0.5683843673904162 | 
FINAL SCORE:  119 ||| A: -0.6190562912726882 | B: -0.05743540602643871 | C: -0.516002360179095 | D: 0.6720054106024884 | 
FINAL SCORE:  326 ||| A: -0.34814873565362653 | B: -0.2647419680569732 | C: -0.3292694067217331 | D: 0.6471942423488892 | 
FINAL SCORE:  292 ||| A: -0.6112212987217833 | B: -0.2469468264827396 | C: -0.3531376646235186 | D: 0.4280094205125726 | 
FINAL SCORE:  210 ||| A: -0.3478107314801467 | B: -0.0926162123165079 | C: -0.3082760330656879 | D: 0.5292401551875057 | 
FINAL SCORE:  259 ||| A: -0.36626048263306177 | B: -0.30061517516340974 | C: -0.2890062868844666 | D: 0.5649938547801057 | 
FINAL SCORE:  281 ||| A: -0.5402012229944463 | B: -0.3394056412560583 | C: -0.2946531246410837 | D: 0.5434939334828992 | 
FINAL SCORE:  185 ||| A: -0.5718720322229963 | B: -0.06681879124846135 | C: -0.3471037182791674 | D: 0.5597419765924403 | 
FINAL SCORE:  175 ||| A: -0.3218741237836818 | B: -0.31529606471391014 | C: -0.5209552872051939 | D: 0.6831640228116133 | 
FINAL SCORE:  179 ||| A: -0.40884021969859713 | B: -0.2936477901736905 | C: -0.4532045508306105 | D: 0.38461086401350053 | 
FINAL SCORE:  7 ||| A: -0.4337562306365956 | B: 0.009374531062755098 | C: -0.45359100462319646 | D: 0.6860206179907238 | 
FINAL SCORE:  10 ||| A: -0.4336870841551699 | B: 0.011037571451745942 | C: -0.34317183984710903 | D: 0.7089494548891652 | 
FINAL SCORE:  26 ||| A: -0.36664843221872284 | B: -0.08691339455431274 | C: -0.358338241726499 | D: 0.6358799175813201 | 
FINAL SCORE:  15 ||| A: -0.5292276773492997 | B: -0.04897464989673728 | C: -0.5445673866023432 | D: 0.5181864680340404 | 
FINAL SCORE:  28 ||| A: -0.5948901740627437 | B: -0.13286435008061925 | C: -0.38304449418592407 | D: 0.46790738752004224 | 
FINAL SCORE:  55 ||| A: -0.5973599629974499 | B: -0.04425125170929978 | C: -0.4750873415745939 | D: 0.5273376876976987 | 
FINAL SCORE:  69 ||| A: -0.650100920063934 | B: -0.2805727466002339 | C: -0.4291215783301294 | D: 0.5795215660027906 | 
FINAL SCORE:  4 ||| A: -0.6396247873000924 | B: 0.010861495535234578 | C: -0.5279567639214499 | D: 0.5372531512937959 | 
FINAL SCORE:  45 ||| A: -0.5035217926966873 | B: -0.22599281765324544 | C: -0.5323532382697964 | D: 0.49194622035823954 | 
FINAL SCORE:  86 ||| A: -0.3336555701749881 | B: -0.147442153803821 | C: -0.39945959669068803 | D: 0.35753118367754083 | 
FINAL SCORE:  92 ||| A: -0.3303334751743946 | B: -0.26266716184502914 | C: -0.24200605857121454 | D: 0.5921362690582517 | 
FINAL SCORE:  88 ||| A: -0.4514423497695071 | B: -0.3467720673690869 | C: -0.5493801934275018 | D: 0.4524940311954338 | 
FINAL SCORE:  74 ||| A: -0.6825712330323686 | B: -0.2960127958127121 | C: -0.43165970242596247 | D: 0.543825074066802 | 
FINAL SCORE:  93 ||| A: -0.35806187159133956 | B: -0.063447799361677 | C: -0.19083389753790403 | D: 0.3966094353980676 | 
FINAL SCORE:  43 ||| A: -0.555027604449519 | B: -0.14124787114028503 | C: -0.5437326030259392 | D: 0.6714792506266263 | 
FINAL SCORE:  80 ||| A: -0.361285171087607 | B: -0.3282666258259127 | C: -0.3726169825403257 | D: 0.471069976479507 | 
FINAL SCORE:  58 ||| A: -0.5617161951064196 | B: -0.01939165527181924 | C: -0.39551141753139474 | D: 0.5496434267339061 | 




:::::::::::::
FINAL SCORE:  79 ||| A: -0.469730938558366 | B: -0.12189416518443891 | C: -0.30077437470679225 | D: 0.28733694419492223 | 
FINAL SCORE:  61 ||| A: -0.5764858715242216 | B: -0.12940917760852144 | C: -0.20699863490698828 | D: 0.34027639383469416 | 
FINAL SCORE:  93 ||| A: -0.4661089386952849 | B: -0.1274088127069779 | C: -0.2876795601335752 | D: 0.3695932262994944 | 
FINAL SCORE:  76 ||| A: -0.5418143706701273 | B: -0.13147096506103317 | C: -0.23552338823610897 | D: 0.38710222038935127 | 
FINAL SCORE:  92 ||| A: -0.5813481950451889 | B: -0.20367774980518946 | C: -0.24861163629842375 | D: 0.4506348288244849 | 
FINAL SCORE:  58 ||| A: -0.500961305495575 | B: -0.29143430448854013 | C: -0.24376150588799017 | D: 0.4463889610473457 | 
FINAL SCORE:  57 ||| A: -0.6021718524807047 | B: -0.28758547474942464 | C: -0.24848219565766416 | D: 0.3535956916404722 | 
FINAL SCORE:  80 ||| A: -0.5297432170202426 | B: -0.2867037792763338 | C: -0.22082322441397212 | D: 0.3585738532211824 | 
FINAL SCORE:  81 ||| A: -0.5416682019369115 | B: -0.2332276778717445 | C: -0.26939467008033285 | D: 0.43462099886259276 | 
FINAL SCORE:  117 ||| A: -0.6189593712722989 | B: -0.14476255404753982 | C: -0.2163053245575803 | D: 0.33342634574013996 | 
FINAL SCORE:  96 ||| A: -0.5112300551553709 | B: -0.288197189809412 | C: -0.13267070729155028 | D: 0.43576810764192786 | 
FINAL SCORE:  150 ||| A: -0.5264279594279909 | B: -0.10856487178078 | C: -0.28991812511898174 | D: 0.39488091621589605 | 
FINAL SCORE:  171 ||| A: -0.5895089072021873 | B: -0.10086362618002195 | C: -0.2327523566142648 | D: 0.37992534957567214 | 
FINAL SCORE:  128 ||| A: -0.593979075426447 | B: -0.2253835709256927 | C: -0.2956436438834413 | D: 0.3917210770826814 | 
FINAL SCORE:  147 ||| A: -0.5157150683795249 | B: -0.15336772096528067 | C: -0.24797574728597122 | D: 0.2642310851781406 | 
FINAL SCORE:  131 ||| A: -0.6024650318257933 | B: -0.27479877021184684 | C: -0.22484612839689946 | D: 0.34981353546492466 | 
FINAL SCORE:  162 ||| A: -0.49123202213253975 | B: -0.179959142011288 | C: -0.1562091530827107 | D: 0.3404802433930083 | 
FINAL SCORE:  181 ||| A: -0.5872418815351703 | B: -0.1624670846130565 | C: -0.1341110113365464 | D: 0.44048393617806036 | 
FINAL SCORE:  165 ||| A: -0.5854379727716454 | B: -0.22938752488810363 | C: -0.15449538069296298 | D: 0.31908798612895706 | 
FINAL SCORE:  146 ||| A: -0.5029473519181538 | B: -0.28097928350213586 | C: -0.1478079992521237 | D: 0.422454413352652 | 
FINAL SCORE:  169 ||| A: -0.44675045503435773 | B: -0.2608800162981087 | C: -0.23518605071047366 | D: 0.26904532886609445 | 
FINAL SCORE:  252 ||| A: -0.6273919137235312 | B: -0.19381049803613504 | C: -0.15914936179282166 | D: 0.34357447905994176 | 
FINAL SCORE:  260 ||| A: -0.5210627026350619 | B: -0.17100673718947798 | C: -0.16083362446398564 | D: 0.2943416139291832 | 
FINAL SCORE:  62 ||| A: -0.6210414532400192 | B: -0.15652313125134953 | C: -0.14372207230430292 | D: 0.37174896574283234 | 
FINAL SCORE:  67 ||| A: -0.5024421261904515 | B: -0.20813341073706548 | C: -0.22172050707253282 | D: 0.4564167796580363 | 
FINAL SCORE:  73 ||| A: -0.44962729386827 | B: -0.28695406841973403 | C: -0.2035746733453778 | D: 0.28332560811086155 | 
FINAL SCORE:  306 ||| A: -0.5801526100890639 | B: -0.23228645095940967 | C: -0.20491468454895131 | D: 0.3522781310810734 | 
FINAL SCORE:  198 ||| A: -0.6091867828727726 | B: -0.10124435966669687 | C: -0.1251657217820538 | D: 0.3366602131379516 | 
FINAL SCORE:  147 ||| A: -0.4432851897087192 | B: -0.19648985495702215 | C: -0.1948037337372997 | D: 0.2845811738763794 | 
FINAL SCORE:  128 ||| A: -0.5436238833902058 | B: -0.25576368934624366 | C: -0.22268343217347014 | D: 0.27053623606434 | 
FINAL SCORE:  53 ||| A: -0.4508136228514029 | B: -0.09431031476764903 | C: -0.1985274967420879 | D: 0.38097158937459286 | 
FINAL SCORE:  98 ||| A: -0.4521486055874697 | B: -0.2845833726848122 | C: -0.28619382284225514 | D: 0.38908961074042314 | 
FINAL SCORE:  586 ||| A: -0.5683597123079779 | B: -0.11252461740640812 | C: -0.1300480513958112 | D: 0.42038261299861723 | 
FINAL SCORE:  151 ||| A: -0.5233427969188048 | B: -0.1225859277458187 | C: -0.12445908113665305 | D: 0.38034860255764413 | 
FINAL SCORE:  157 ||| A: -0.5850539116171066 | B: -0.259622116025789 | C: -0.1485130943128519 | D: 0.36457767295049565 | 
FINAL SCORE:  120 ||| A: -0.48053473149250714 | B: -0.20994360488951277 | C: -0.1179922446904387 | D: 0.38296185512765074 | 
FINAL SCORE:  712 ||| A: -0.4772273724826165 | B: -0.16833679216162997 | C: -0.20649478962294904 | D: 0.4404007745285112 | 
FINAL SCORE:  97 ||| A: -0.6204751327682906 | B: -0.16022904773099622 | C: -0.2793694433268149 | D: 0.257973842528188 | 
FINAL SCORE:  167 ||| A: -0.6275150982485697 | B: -0.22700152004762658 | C: -0.16763760328496463 | D: 0.42653608965758194 | 
FINAL SCORE:  25 ||| A: -0.6098698387692132 | B: -0.11373262083555313 | C: -0.3041219686263914 | D: 0.2978355426017429 | 
FINAL SCORE:  199 ||| A: -0.6021423750861802 | B: -0.12200933671487699 | C: -0.2242121705029364 | D: 0.45286660606648316 | 
FINAL SCORE:  127 ||| A: -0.46583007901378504 | B: -0.2629125192892543 | C: -0.12733036467386882 | D: 0.37770054447029955 | 
FINAL SCORE:  97 ||| A: -0.609916502126468 | B: -0.22385844991437998 | C: -0.19323771891417157 | D: 0.2883828329427265 | 
FINAL SCORE:  112 ||| A: -0.47429765366227616 | B: -0.18244868034774486 | C: -0.28599656024020415 | D: 0.2838938004774753 | 
FINAL SCORE:  181 ||| A: -0.6044596781534273 | B: -0.17218104389732708 | C: -0.1842741136640372 | D: 0.4566956560099833 | 
FINAL SCORE:  17 ||| A: -0.6062402523350059 | B: -0.13429910729666222 | C: -0.25446438050767206 | D: 0.41894235858683065 | 
FINAL SCORE:  313 ||| A: -0.6157468451382528 | B: -0.17180164666100425 | C: -0.2046985174603992 | D: 0.4428629039241264 | 
FINAL SCORE:  54 ||| A: -0.4457730853216718 | B: -0.178549905771436 | C: -0.20722272160605035 | D: 0.3444553389407775 | 
FINAL SCORE:  33 ||| A: -0.6234621598848744 | B: -0.10929668389191724 | C: -0.23136838624665124 | D: 0.2793092236228339 | 
FINAL SCORE:  87 ||| A: -0.5031855204798055 | B: -0.228369639925053 | C: -0.2527654106935494 | D: 0.4413772178734552 | 
FINAL SCORE:  29 ||| A: -0.6197490624185354 | B: -0.2780023867902368 | C: -0.2989317179758514 | D: 0.3753226214222506 | 
FINAL SCORE:  98 ||| A: -0.5179513855485947 | B: -0.09576724630780806 | C: -0.28931398885840576 | D: 0.42013672559168036 | 
FINAL SCORE:  295 ||| A: -0.5155213415286548 | B: -0.1767967285361544 | C: -0.24260982135672854 | D: 0.3859132925801211 | 
FINAL SCORE:  428 ||| A: -0.6033118763053347 | B: -0.1973964846701134 | C: -0.29570231531680713 | D: 0.3188566415759877 | 
FINAL SCORE:  636 ||| A: -0.502969412878437 | B: -0.13435075198480392 | C: -0.1353093142632411 | D: 0.3811363178576165 | 
FINAL SCORE:  454 ||| A: -0.5364127858961882 | B: -0.2565399423502333 | C: -0.28489351380882305 | D: 0.36712568773439697 | 
FINAL SCORE:  333 ||| A: -0.5478216671500038 | B: -0.23312890172593353 | C: -0.2072480497036596 | D: 0.4517748753319859 | 
FINAL SCORE:  347 ||| A: -0.47207332338779795 | B: -0.09783351546189381 | C: -0.1513782770686328 | D: 0.3524583578141154 | 
FINAL SCORE:  184 ||| A: -0.5404613108378897 | B: -0.20405647478345335 | C: -0.2393806445799015 | D: 0.4496472143008766 | 
FINAL SCORE:  295 ||| A: -0.43708786276752803 | B: -0.2581509032365716 | C: -0.26785801781908464 | D: 0.3826528429256184 | 
FINAL SCORE:  19 ||| A: -0.5940968065110597 | B: -0.13664067423618234 | C: -0.15996938739542024 | D: 0.45550236819891243 | 
FINAL SCORE:  61 ||| A: -0.5120047711097959 | B: -0.2414069513951111 | C: -0.2866223232886907 | D: 0.2910604621037076 | 
FINAL SCORE:  16 ||| A: -0.6008399331102324 | B: -0.21460426910908215 | C: -0.2710740865026548 | D: 0.3468467557571596 | 
FINAL SCORE:  62 ||| A: -0.6042034723845064 | B: -0.12428249811078973 | C: -0.2629339595695746 | D: 0.42775454058199225 | 
FINAL SCORE:  99 ||| A: -0.47868036911701217 | B: -0.1787017857907733 | C: -0.1735572008511564 | D: 0.41419173489716443 | 
FINAL SCORE:  206 ||| A: -0.6299965673637613 | B: -0.15611594354048927 | C: -0.19976133296696677 | D: 0.334785428987902 | 
FINAL SCORE:  250 ||| A: -0.6282876476320642 | B: -0.22388591152944143 | C: -0.21257285480714166 | D: 0.36150699679428444 | 
FINAL SCORE:  218 ||| A: -0.5851332208772473 | B: -0.20810488697581003 | C: -0.2635159942583833 | D: 0.3308642831811105 | 
FINAL SCORE:  7 ||| A: -0.507654088439346 | B: -0.1786808420442279 | C: -0.16326533774356766 | D: 0.4532476904302098 | 
FINAL SCORE:  156 ||| A: -0.5760259978306211 | B: -0.267277272989996 | C: -0.1278245226402038 | D: 0.3605611569897257 | 
FINAL SCORE:  586 ||| A: -0.44106889253981596 | B: -0.18611821680915092 | C: -0.12153092144161229 | D: 0.2932042453895127 | 
FINAL SCORE:  115 ||| A: -0.4897214844197839 | B: -0.2280857761783297 | C: -0.28593399271726905 | D: 0.41439919106507117 | 
FINAL SCORE:  139 ||| A: -0.5734818292082193 | B: -0.29017559254959524 | C: -0.19019508735384494 | D: 0.25867653059766116 | 
FINAL SCORE:  163 ||| A: -0.5437897042446402 | B: -0.2114362738937331 | C: -0.1270412142608386 | D: 0.27572960969328003 | 
FINAL SCORE:  31 ||| A: -0.5606004315375357 | B: -0.17628308552500327 | C: -0.22378033977336825 | D: 0.40607186811763885 | 
FINAL SCORE:  337 ||| A: -0.6035002577967092 | B: -0.257537597756743 | C: -0.2908623477315771 | D: 0.3867299505939845 | 
FINAL SCORE:  72 ||| A: -0.5389906209019489 | B: -0.22854291419739375 | C: -0.21139411096546332 | D: 0.28994163181984267 | 
FINAL SCORE:  221 ||| A: -0.4454425730726479 | B: -0.28057654365678036 | C: -0.15171431109768171 | D: 0.4314490658351784 | 
FINAL SCORE:  181 ||| A: -0.46348732949468086 | B: -0.12644779777207588 | C: -0.25328520257855375 | D: 0.45179205823872526 | 
FINAL SCORE:  281 ||| A: -0.5973172715498161 | B: -0.1523449674078066 | C: -0.15760906978462677 | D: 0.35727190713918766 | 
FINAL SCORE:  127 ||| A: -0.5172092810868978 | B: -0.28609550827069574 | C: -0.11822609710537246 | D: 0.2955436378567841 | 
FINAL SCORE:  112 ||| A: -0.4330688638333288 | B: -0.20437739653441997 | C: -0.2479649884871289 | D: 0.27772129977187 | 
FINAL SCORE:  221 ||| A: -0.48214811030998067 | B: -0.1290245716068512 | C: -0.1955740931056001 | D: 0.42127492150849044 | 
FINAL SCORE:  169 ||| A: -0.6036715027387317 | B: -0.21997705966966558 | C: -0.31017812747745005 | D: 0.3456523060898915 | 
FINAL SCORE:  81 ||| A: -0.46924723418126 | B: -0.10743443750828718 | C: -0.21258711258189406 | D: 0.44414790152124384 | 
FINAL SCORE:  81 ||| A: -0.5730237504916754 | B: -0.13219038751437892 | C: -0.15140040362932133 | D: 0.4267943824390438 | 
FINAL SCORE:  86 ||| A: -0.6265897989591893 | B: -0.16971070016486783 | C: -0.1999175852034063 | D: 0.31490853786752215 | 
FINAL SCORE:  96 ||| A: -0.45705446984148623 | B: -0.21204305723945924 | C: -0.24470695945641585 | D: 0.26143138812835026 | 
FINAL SCORE:  154 ||| A: -0.43393668249735623 | B: -0.10110402980991429 | C: -0.13829016589436569 | D: 0.4133668239649374 | 
FINAL SCORE:  140 ||| A: -0.48754278210952073 | B: -0.1526447917574187 | C: -0.12936269166116618 | D: 0.2963325142437042 | 
FINAL SCORE:  73 ||| A: -0.5681561990532585 | B: -0.2467302633605407 | C: -0.1859236734629907 | D: 0.3117321225948512 | 
FINAL SCORE:  343 ||| A: -0.5388814094337863 | B: -0.18296826041817255 | C: -0.1432778559376929 | D: 0.32895274163878296 | 
FINAL SCORE:  422 ||| A: -0.592231593039601 | B: -0.2155775171363563 | C: -0.14708943237521607 | D: 0.42115228763330437 | 
FINAL SCORE:  198 ||| A: -0.6304103822378921 | B: -0.272707081380181 | C: -0.24194612365349538 | D: 0.31830390596525304 | 
FINAL SCORE:  71 ||| A: -0.5580233376816974 | B: -0.10295718539153298 | C: -0.17591937949416606 | D: 0.34896383110030843 | 
FINAL SCORE:  185 ||| A: -0.47661662741886796 | B: -0.25263969976039335 | C: -0.18779597544075352 | D: 0.3951705670479434 | 
FINAL SCORE:  34 ||| A: -0.5015507012183107 | B: -0.13372940636852015 | C: -0.226219723159318 | D: 0.35988171701560345 | 
FINAL SCORE:  148 ||| A: -0.44478726878040764 | B: -0.24681651402705646 | C: -0.1939207181500439 | D: 0.42758679880416195 | 
FINAL SCORE:  157 ||| A: -0.5701979615510143 | B: -0.27262595235877507 | C: -0.22593982388936248 | D: 0.44938853673435225 | 
FINAL SCORE:  135 ||| A: -0.6207188336616472 | B: -0.2906544849357003 | C: -0.14623791926647675 | D: 0.38256923685445976 | 
FINAL SCORE:  95 ||| A: -0.4895307724090593 | B: -0.10943177752441885 | C: -0.12086761611454477 | D: 0.28242286757297835 | 
FINAL SCORE:  148 ||| FINAL SCORE:  79 ||| A: -0.4548579603858915 | B: -0.24068666626120816 | C: -0.23796489384752956 | D: 0.4189248413505391 | 
A: -0.5217072701037017 | B: -0.2612162217621886 | C: -0.17494666902278744 | D: 0.44781100244305977 | 
FINAL SCORE:  125 ||| FINAL SCORE:  147 ||| A: -0.5448278839357555 | B: -0.2532628140386714 | C: -0.3033465579882534 | D: 0.29132647905622566 | 
FINAL SCORE:  110 ||| FINAL SCORE:  99 ||| A: -0.5634795145582085 | B: -0.14398532919296714 | C: -0.2367563324375279 | D: 0.3114334460614696 | 
A: -0.4937873947735856 | B: -0.23363226366918483 | C: -0.25231906149404765 | D: 0.34047563904893685 | 
A: -0.595127566778954 | B: -0.2814011800880619 | C: -0.3096087345457003 | D: 0.45576433359772117 | 
FINAL SCORE:  93 ||| A: -0.6221801652683389 | B: -0.22407919339893964 | C: -0.13500918846200632 | D: 0.3890922091236588 | 
FINAL SCORE:  95 ||| A: -0.4837477723199603 | B: -0.1309681976175766 | C: -0.22176585277932487 | D: 0.45385784096381765 | 
FINAL SCORE:  24 ||| FINAL SCORE:  29 ||| A: -0.5433755113579942 | B: -0.0963136042517827 | C: -0.12524536024544763 | D: 0.3334718138704952 | 
A: -0.6070980335861889 | B: -0.10882472166385915 | C: -0.2546544130929621 | D: 0.43983848213226884 | 
FINAL SCORE:  12 ||| A: -0.491859234479766 | B: -0.21840146208862576 | C: -0.28510790710121237 | D: 0.2998060305490524 | 
FINAL SCORE:  4 ||| A: -0.5902045179684675 | B: -0.11879583482189812 | C: -0.21971840323576333 | D: 0.3331352836795734 | 

:::

FINAL SCORE:  715 ||| A: -0.5312578879059244 | B: -0.19285002995208347 | C: -0.20775070916415111 | D: 0.338414595810005 | 
FINAL SCORE:  823 ||| A: -0.539779010628651 | B: -0.1975576634882747 | C: -0.22104760428978967 | D: 0.3530082106145857 | 
FINAL SCORE:  830 ||| A: -0.5315399798301605 | B: -0.19154935732098807 | C: -0.21347761435267243 | D: 0.35768437036647033 |
FINAL SCORE:  6 ||| A: -0.5383446040318332 | B: -0.1996817132653603 | C: -0.22336995164649476 | D: 0.34818816023343446 | 
FINAL SCORE:  21 ||| A: -0.5291323741284905 | B: -0.1957393731285664 | C: -0.21979305015812967 | D: 0.31232783009902787 | 
FINAL SCORE:  16 ||| A: -0.5335448676707989 | B: -0.18931193971155919 | C: -0.21483318241152907 | D: 0.3465937338857802 | 
FINAL SCORE:  160 ||| A: -0.5267223614123805 | B: -0.18708435792633402 | C: -0.22254778117858287 | D: 0.3630575270061033 | 
FINAL SCORE:  138 ||| A: -0.5404596060110315 | B: -0.1843378886714612 | C: -0.2136659988532903 | D: 0.36291269786460845 | 
FINAL SCORE:  124 ||| A: -0.5299778708097523 | B: -0.196322621784635 | C: -0.21103973942355558 | D: 0.3122689738210209 | 
FINAL SCORE:  163 ||| A: -0.5324177763926512 | B: -0.19248879030234176 | C: -0.20689420059550814 | D: 0.2674499615967275 | 
FINAL SCORE:  147 ||| A: -0.5263228199440876 | B: -0.20153028565007622 | C: -0.20615112521407838 | D: 0.27937878913823855 | 
FINAL SCORE:  155 ||| A: -0.5217748750999776 | B: -0.18881729783508483 | C: -0.22287667436993527 | D: 0.29974882547318715 | 
FINAL SCORE:  199 ||| A: -0.5330645484289842 | B: -0.18379706329813045 | C: -0.2113132442259781 | D: 0.29950300979097905 | 
FINAL SCORE:  201 ||| A: -0.537588474707587 | B: -0.18330521727257457 | C: -0.2119546582347608 | D: 0.3642327573148598 | 
FINAL SCORE:  167 ||| A: -0.5277753790091769 | B: -0.19269393589233685 | C: -0.20423358320599969 | D: 0.27275719768988105 | 
FINAL SCORE:  208 ||| A: -0.5263860435686363 | B: -0.1824641328115935 | C: -0.21803014109521052 | D: 0.3474881406294349 | 
FINAL SCORE:  220 ||| A: -0.5387661643848809 | B: -0.18185043076215163 | C: -0.21236236186307633 | D: 0.29857261773949556 | 
